% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.497400305e+01 +2.497400305e+01 +6.575400305e+01 +6.575400305e+01 +8.8643e-02 +2.0910e-01 +1.3060e-01
23 +1.508102268e+01 +1.508102268e+01 +5.586102268e+01 +5.586102268e+01 +3.2895e-01 +1.0847e-02 +1.0000e+00
53 +9.857791963e+00 +9.857791963e+00 +5.063779196e+01 +5.063779196e+01 +1.0000e+00 +7.3875e-01 +2.5088e-02
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.911087919e+00 +9.911087919e+00 +8.311087919e+00 +8.311087919e+00 +5.3989e-01 +8.4089e-01 +6.4625e-01
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.304146318e+01 +6.304146318e+01 -3.077985368e+02 -3.077985368e+02 +9.1296e-01 +5.8332e-01 +5.5369e-01
4 +2.990115374e+01 +2.990115374e+01 -3.409388463e+02 -3.409388463e+02 +2.4836e-01 +9.3353e-01 +1.6449e-02
14 +2.255343750e+01 +2.255343750e+01 -3.482865625e+02 -3.482865625e+02 +1.4582e-02 +9.7897e-01 +6.8824e-01
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.798202773e+00 +7.798202773e+00 -2.476179723e+01 -2.476179723e+01 +5.2633e-01 +7.8317e-01 +1.4801e-01
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.563908440e+01 +2.563908440e+01 +5.410390844e+02 +5.410390844e+02 +8.1219e-01 +9.4618e-02 +7.4666e-01
2 +9.126639049e+00 +9.126639049e+00 +5.245266390e+02 +5.245266390e+02 +8.7166e-02 +6.5866e-02 +8.0790e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.355754374e+01 +3.355754374e+01 -9.664424563e+02 -9.664424563e+02 +7.8684e-02 +6.2773e-01 +9.7109e-01
2 +1.863477306e+01 +1.863477306e+01 -9.813652269e+02 -9.813652269e+02 +5.0286e-01 +7.3559e-01 +4.2068e-01
3 +1.278308462e+01 +1.278308462e+01 -9.872169154e+02 -9.872169154e+02 +6.4528e-01 +2.4327e-02 +5.9546e-02
7 +7.800129511e+00 +7.800129511e+00 -9.921998705e+02 -9.921998705e+02 +8.2887e-01 +7.3917e-01 +4.4768e-01
27 +6.146969440e+00 +6.146969440e+00 -9.938530306e+02 -9.938530306e+02 +1.0000e+00 +8.5243e-01 +7.6259e-01
% function evaluation | noise-free fitness - Fopt (1.317500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.938061700e+01 +2.938061700e+01 +1.611306170e+02 +1.611306170e+02 +3.5346e-01 +4.8725e-01 +3.3994e-01
7 +1.374218803e+01 +1.374218803e+01 +1.454921880e+02 +1.454921880e+02 +9.3001e-01 +2.2872e-01 +2.5523e-01
29 +8.236565321e+00 +8.236565321e+00 +1.399865653e+02 +1.399865653e+02 +1.0000e+00 +9.9952e-02 +1.7904e-02
% function evaluation | noise-free fitness - Fopt (1.144900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.339171857e+01 +4.339171857e+01 +1.578817186e+02 +1.578817186e+02 +2.5383e-01 +6.7629e-01 +9.2907e-02
3 +2.880393468e+01 +2.880393468e+01 +1.432939347e+02 +1.432939347e+02 +2.1941e-01 +5.8074e-01 +8.3001e-01
8 +2.452066966e+01 +2.452066966e+01 +1.390106697e+02 +1.390106697e+02 +1.2267e-01 +8.4893e-02 +9.6639e-01
% function evaluation | noise-free fitness - Fopt (-2.596000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.701944155e+01 +3.701944155e+01 +1.105944155e+01 +1.105944155e+01 +5.1577e-01 +7.0368e-01 +7.4874e-01
2 +1.776969380e+01 +1.776969380e+01 -8.190306203e+00 -8.190306203e+00 +4.9214e-01 +9.2618e-01 +2.3605e-01
7 +7.887340952e+00 +7.887340952e+00 -1.807265905e+01 -1.807265905e+01 +7.7044e-01 +9.5128e-02 +5.6051e-02
% function evaluation | noise-free fitness - Fopt (9.251000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.661610974e+01 +5.661610974e+01 +1.491261097e+02 +1.491261097e+02 +1.7530e-01 +4.7327e-02 +2.3153e-01
5 +3.552487483e+01 +3.552487483e+01 +1.280348748e+02 +1.280348748e+02 +9.7491e-01 +3.9866e-01 +9.0332e-01
% function evaluation | noise-free fitness - Fopt (1.660100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.880622984e+01 +2.880622984e+01 +1.948162298e+02 +1.948162298e+02 +9.9732e-01 +1.1088e-01 +1.3785e-01
2 +1.345160729e+01 +1.345160729e+01 +1.794616073e+02 +1.794616073e+02 +4.0495e-01 +9.6691e-01 +3.6521e-01
% function evaluation | noise-free fitness - Fopt (2.147600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.673749245e+01 +6.673749245e+01 +2.814974925e+02 +2.814974925e+02 +2.0091e-01 +1.2470e-01 +5.8758e-02
14 +5.558520396e+01 +5.558520396e+01 +2.703452040e+02 +2.703452040e+02 +5.2488e-01 +9.8712e-01 +4.3910e-01
% function evaluation | noise-free fitness - Fopt (-6.100000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.897586429e+01 +4.897586429e+01 +4.287586429e+01 +4.287586429e+01 +8.9157e-01 +6.6642e-01 +3.2880e-01
22 +3.928222669e+01 +3.928222669e+01 +3.318222669e+01 +3.318222669e+01 +1.0000e+00 +9.6100e-03 +4.0141e-01
% function evaluation | noise-free fitness - Fopt (-5.653000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.249188116e+01 +2.249188116e+01 -3.403811884e+01 -3.403811884e+01 +1.1874e-01 +4.8206e-01 +4.5480e-02
3 +1.305847852e+01 +1.305847852e+01 -4.347152148e+01 -4.347152148e+01 +4.2146e-01 +7.7760e-01 +5.0409e-01
5 +8.193964375e+00 +8.193964375e+00 -4.833603562e+01 -4.833603562e+01 +6.5211e-01 +7.5539e-01 +4.9894e-01
% function evaluation | noise-free fitness - Fopt (-8.703600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.343013103e+01 +1.343013103e+01 -8.569298690e+02 -8.569298690e+02 +4.8244e-01 +7.3029e-01 +2.5520e-01
3 +8.527939585e+00 +8.527939585e+00 -8.618320604e+02 -8.618320604e+02 +3.0590e-01 +1.3920e-01 +6.7577e-01
