% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.041716035e+03 +2.041716035e+03 +2.077616035e+03 +2.077616035e+03 +1.3141e-01 +3.2159e-02 +3.9223e-01
2 +2.253000843e+01 +2.253000843e+01 +5.843000843e+01 +5.843000843e+01 +6.6131e-01 +6.8597e-01 +3.1516e-01
80 +1.570032530e+01 +1.570032530e+01 +5.160032530e+01 +5.160032530e+01 +1.0000e+00 +7.1743e-01 +6.0695e-01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.025434565e+02 +1.025434565e+02 +1.339134565e+02 +1.339134565e+02 +6.3642e-01 +2.1634e-01 +8.0208e-01
3 +7.176788836e+01 +7.176788836e+01 +1.031378884e+02 +1.031378884e+02 +4.7197e-01 +2.6205e-01 +1.2003e-01
4 +6.073650003e+01 +6.073650003e+01 +9.210650003e+01 +9.210650003e+01 +1.2289e-01 +6.3192e-01 +1.5819e-02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.172984618e+05 +1.172984618e+05 +1.162984618e+05 +1.162984618e+05 +5.4186e-01 +7.1426e-01 +6.2052e-01
2 +9.178664613e+04 +9.178664613e+04 +9.078664613e+04 +9.078664613e+04 +6.3362e-02 +6.3867e-01 +1.4175e-01
41 +6.079703817e+04 +6.079703817e+04 +5.979703817e+04 +5.979703817e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.342862873e+04 +6.342862873e+04 +6.356054873e+04 +6.356054873e+04 +8.1381e-01 +5.8175e-01 +8.8711e-02
21 +6.296903378e+04 +6.296903378e+04 +6.310095378e+04 +6.310095378e+04 +6.9118e-01 +4.3625e-01 +9.3310e-03
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.026773149e+04 +6.026773149e+04 +6.085857149e+04 +6.085857149e+04 +5.6481e-01 +1.7408e-01 +4.9370e-01
37 +3.477557332e+04 +3.477557332e+04 +3.536641332e+04 +3.536641332e+04 +1.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.280125141e+05 +2.280125141e+05 +2.279997141e+05 +2.279997141e+05 +9.0734e-01 +9.8749e-01 +5.0070e-01
26 +1.553224107e+05 +1.553224107e+05 +1.553096107e+05 +1.553096107e+05 +4.9628e-02 +9.6975e-01 +5.3800e-02
% function evaluation | noise-free fitness - Fopt (-1.061000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.672502239e+04 +5.672502239e+04 +5.671441239e+04 +5.671441239e+04 +4.3864e-01 +2.9350e-01 +3.4175e-01
23 +3.491720627e+04 +3.491720627e+04 +3.490659627e+04 +3.490659627e+04 +2.6184e-01 +0.0000e+00 +4.3926e-01
