% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.616629410e+01 +2.616629410e+01 -9.738337059e+02 -9.738337059e+02 +9.8735e-01 +1.3546e-01 +5.4487e-01
7 +1.503791470e+01 +1.503791470e+01 -9.849620853e+02 -9.849620853e+02 +5.4439e-01 +2.7883e-01 +4.7503e-01
80 +9.781321803e+00 +9.781321803e+00 -9.902186782e+02 -9.902186782e+02 +3.7823e-01 +0.0000e+00 +2.1313e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.445259522e+01 +5.445259522e+01 +1.054452595e+03 +1.054452595e+03 +2.0981e-01 +3.9158e-01 +3.0418e-02
2 +3.202324786e+01 +3.202324786e+01 +1.032023248e+03 +1.032023248e+03 +9.4061e-01 +8.5650e-01 +6.1741e-01
17 +2.371959628e+01 +2.371959628e+01 +1.023719596e+03 +1.023719596e+03 +8.7241e-01 +4.2810e-01 +5.1631e-02
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.675551988e+01 +3.675551988e+01 -1.237448012e+01 -1.237448012e+01 +3.2138e-01 +6.3453e-01 +1.2680e-01
2 +1.270726263e+01 +1.270726263e+01 -3.642273737e+01 -3.642273737e+01 +7.5615e-02 +7.9270e-01 +9.1470e-01
37 +9.117620479e+00 +9.117620479e+00 -4.001237952e+01 -4.001237952e+01 +5.8204e-01 +2.9936e-01 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.357160149e+01 +6.357160149e+01 +3.613016015e+02 +3.613016015e+02 +8.3889e-01 +5.7696e-01 +8.0788e-01
2 +5.346828040e+01 +5.346828040e+01 +3.511982804e+02 +3.511982804e+02 +3.3057e-01 +9.9793e-01 +7.1911e-01
4 +3.353862144e+01 +3.353862144e+01 +3.312686214e+02 +3.312686214e+02 +2.5255e-01 +7.5489e-01 +2.0527e-01
43 +2.383198881e+01 +2.383198881e+01 +3.215619888e+02 +3.215619888e+02 +4.2493e-01 +1.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.550043050e+01 +6.550043050e+01 +1.170704305e+02 +1.170704305e+02 +7.2001e-01 +8.3712e-01 +5.6978e-01
3 +6.182814179e+01 +6.182814179e+01 +1.133981418e+02 +1.133981418e+02 +2.9207e-01 +1.7195e-01 +5.5063e-01
% function evaluation | noise-free fitness - Fopt (1.495000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.371474309e+01 +5.371474309e+01 +6.866474309e+01 +6.866474309e+01 +8.0718e-01 +7.1328e-01 +9.6877e-01
5 +2.899595846e+01 +2.899595846e+01 +4.394595846e+01 +4.394595846e+01 +2.3630e-01 +1.0048e-01 +9.5373e-01
12 +2.146164852e+01 +2.146164852e+01 +3.641164852e+01 +3.641164852e+01 +4.1468e-02 +8.6724e-01 +6.0323e-02
53 +1.412544520e+01 +1.412544520e+01 +2.907544520e+01 +2.907544520e+01 +0.0000e+00 +1.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (6.938000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.437425161e+01 +7.437425161e+01 +1.437542516e+02 +1.437542516e+02 +5.9238e-01 +4.9822e-01 +3.6208e-01
45 +6.199457033e+01 +6.199457033e+01 +1.313745703e+02 +1.313745703e+02 +0.0000e+00 +8.3000e-01 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (7.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.302430711e+01 +5.302430711e+01 +1.255743071e+02 +1.255743071e+02 +2.3104e-02 +6.4238e-01 +6.4226e-01
% function evaluation | noise-free fitness - Fopt (-5.473100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.046981663e+01 +3.046981663e+01 -5.168401834e+02 -5.168401834e+02 +1.3637e-01 +5.8711e-01 +5.8388e-01
4 +2.417448598e+01 +2.417448598e+01 -5.231355140e+02 -5.231355140e+02 +1.0408e-01 +4.0029e-02 +1.4833e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.979940333e+01 +6.979940333e+01 +1.069799403e+03 +1.069799403e+03 +8.7080e-02 +9.1281e-01 +5.2773e-01
7 +4.839397343e+01 +4.839397343e+01 +1.048393973e+03 +1.048393973e+03 +5.8927e-01 +9.7064e-01 +5.8907e-01
46 +3.105358987e+01 +3.105358987e+01 +1.031053590e+03 +1.031053590e+03 +8.9298e-01 +1.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (2.935800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.326540043e+01 +5.326540043e+01 +3.468454004e+02 +3.468454004e+02 +8.3795e-01 +3.8508e-01 +5.4695e-01
16 +3.461930543e+01 +3.461930543e+01 +3.281993054e+02 +3.281993054e+02 +8.0345e-01 +7.7363e-01 +5.9379e-02
% function evaluation | noise-free fitness - Fopt (3.712600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.838124167e+01 +2.838124167e+01 +3.996412417e+02 +3.996412417e+02 +6.6283e-01 +5.6696e-01 +6.6585e-01
7 +1.938421293e+01 +1.938421293e+01 +3.906442129e+02 +3.906442129e+02 +3.0235e-02 +7.2179e-01 +9.3566e-01
% function evaluation | noise-free fitness - Fopt (5.226000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.538084284e+01 +7.538084284e+01 +1.276408428e+02 +1.276408428e+02 +2.5666e-01 +6.1432e-01 +7.5169e-01
7 +5.696683386e+01 +5.696683386e+01 +1.092268339e+02 +1.092268339e+02 +3.9775e-02 +8.8322e-01 +8.8340e-01
53 +3.625588680e+01 +3.625588680e+01 +8.851588680e+01 +8.851588680e+01 +0.0000e+00 +7.2464e-02 +3.3284e-01
% function evaluation | noise-free fitness - Fopt (5.034000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.943336242e+01 +7.943336242e+01 +1.297733624e+02 +1.297733624e+02 +4.3895e-02 +1.8089e-01 +3.3214e-01
30 +6.291147997e+01 +6.291147997e+01 +1.132514800e+02 +1.132514800e+02 +3.3158e-01 +8.3807e-01 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.314000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.383203438e+01 +7.383203438e+01 +5.069203438e+01 +5.069203438e+01 +8.2839e-02 +2.6783e-01 +5.7323e-01
3 +2.619632441e+01 +2.619632441e+01 +3.056324405e+00 +3.056324405e+00 +9.0167e-01 +6.0125e-01 +9.6004e-01
4 +1.405021742e+01 +1.405021742e+01 -9.089782584e+00 -9.089782584e+00 +9.8827e-01 +6.9819e-01 +8.8625e-01
42 +8.152716375e+00 +8.152716375e+00 -1.498728362e+01 -1.498728362e+01 +1.0000e+00 +9.8829e-01 +2.4399e-01
