% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.223569838e+00 +5.223569838e+00 -4.712643016e+01 -4.712643016e+01 +7.9771e-01 +9.4813e-01
2 +3.577542992e+00 +3.577542992e+00 -4.877245701e+01 -4.877245701e+01 +5.7366e-02 +5.5023e-01
3 +1.682306780e+00 +1.682306780e+00 -5.066769322e+01 -5.066769322e+01 +3.0892e-01 +3.9836e-02
23 +1.538180917e+00 +1.538180917e+00 -5.081181908e+01 -5.081181908e+01 +1.3517e-01 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.956672749e-02 +3.956672749e-02 -1.795004333e+02 -1.795004333e+02 +6.3081e-01 +2.1706e-01
21 +1.428891771e-02 +1.428891771e-02 -1.795257111e+02 -1.795257111e+02 +9.0648e-01 +7.1706e-01
51 +3.022498912e-03 +3.022498912e-03 -1.795369775e+02 -1.795369775e+02 +8.3674e-01 +6.0322e-01
185 +2.606270983e-04 +2.606270983e-04 -1.795397394e+02 -1.795397394e+02 +7.7670e-01 +4.8150e-01
240 +5.803045403e-05 +5.803045403e-05 -1.795399420e+02 -1.795399420e+02 +7.9363e-01 +5.1378e-01
483 +2.615778749e-05 +2.615778749e-05 -1.795399738e+02 -1.795399738e+02 +7.8593e-01 +4.9884e-01
1360 +7.468349281e-06 +7.468349281e-06 -1.795399925e+02 -1.795399925e+02 +7.9274e-01 +5.1195e-01
1738 +3.801833572e-06 +3.801833572e-06 -1.795399962e+02 -1.795399962e+02 +7.9268e-01 +5.1183e-01
1881 +1.294741310e-06 +1.294741310e-06 -1.795399987e+02 -1.795399987e+02 +7.9420e-01 +5.1477e-01
3038 +7.082695959e-07 +7.082695959e-07 -1.795399993e+02 -1.795399993e+02 +7.9265e-01 +5.1176e-01
3578 +5.410512927e-08 +5.410512927e-08 -1.795399999e+02 -1.795399999e+02 +7.9262e-01 +5.1171e-01
5419 +2.668730303e-08 +2.668730303e-08 -1.795400000e+02 -1.795400000e+02 +7.9262e-01 +5.1171e-01
5459 +1.751106993e-08 +1.751106993e-08 -1.795400000e+02 -1.795400000e+02 +7.9262e-01 +5.1171e-01
6558 +1.046439024e-08 +1.046439024e-08 -1.795400000e+02 -1.795400000e+02 +7.9262e-01 +5.1171e-01
6699 +9.893255992e-09 +9.893255992e-09 -1.795400000e+02 -1.795400000e+02 +7.9262e-01 +5.1171e-01
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.988146051e-01 +6.988146051e-01 +7.800881461e+01 +7.800881461e+01 +2.8288e-01 +6.5358e-02
12 +5.008077929e-01 +5.008077929e-01 +7.781080779e+01 +7.781080779e+01 +7.8635e-01 +1.8061e-01
29 +3.023211798e-01 +3.023211798e-01 +7.761232118e+01 +7.761232118e+01 +7.1372e-01 +0.0000e+00
48 +2.434322256e-01 +2.434322256e-01 +7.755343223e+01 +7.755343223e+01 +8.2303e-01 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.294074112e+01 +2.294074112e+01 +6.286074112e+01 +6.286074112e+01 +4.5737e-02 +7.8179e-01
2 +1.574406944e+01 +1.574406944e+01 +5.566406944e+01 +5.566406944e+01 +1.9761e-01 +4.6804e-01
5 +7.395947245e+00 +7.395947245e+00 +4.731594725e+01 +4.731594725e+01 +9.1466e-01 +6.2173e-02
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.495832921e+00 +7.495832921e+00 -4.911416708e+01 -4.911416708e+01 +5.7541e-01 +8.6299e-01
14 +4.221438638e+00 +4.221438638e+00 -5.238856136e+01 -5.238856136e+01 +9.9978e-01 +7.7611e-01
32 +3.689244155e+00 +3.689244155e+00 -5.292075585e+01 -5.292075585e+01 +1.0000e+00 +1.0000e+00
