% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.702219603e-01 +9.702219603e-01 +9.391022196e+01 +9.391022196e+01 +5.1143e-02 +7.0767e-01 +9.8244e-02
54 +6.032444365e-01 +6.032444365e-01 +9.354324444e+01 +9.354324444e+01 +1.5467e-01 +7.9964e-01 +6.3627e-01
86 +3.606151962e-01 +3.606151962e-01 +9.330061520e+01 +9.330061520e+01 +0.0000e+00 +9.7968e-01 +9.9710e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.012892492e+02 +3.012892492e+02 +3.366392492e+02 +3.366392492e+02 +2.4250e-01 +5.6331e-02 +3.1392e-02
2 +2.014811168e+02 +2.014811168e+02 +2.368311168e+02 +2.368311168e+02 +2.0944e-02 +7.5015e-01 +9.3015e-02
27 +1.079390589e+02 +1.079390589e+02 +1.432890589e+02 +1.432890589e+02 +1.0000e+00 +4.8411e-01 +6.0828e-01
45 +7.785808609e+01 +7.785808609e+01 +1.132080861e+02 +1.132080861e+02 +1.0000e+00 +6.9539e-01 +4.5531e-01
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.259201296e+02 +2.259201296e+02 +2.297401296e+02 +2.297401296e+02 +1.3018e-01 +4.2938e-02 +8.2395e-01
23 +1.337705278e+02 +1.337705278e+02 +1.375905278e+02 +1.375905278e+02 +7.3791e-01 +0.0000e+00 +9.5952e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.971677126e+01 +2.971677126e+01 +5.146677126e+01 +5.146677126e+01 +5.6889e-01 +1.7516e-01 +7.6623e-01
10 +2.005719802e+01 +2.005719802e+01 +4.180719802e+01 +4.180719802e+01 +8.2062e-01 +8.5520e-01 +8.2772e-01
81 +1.329710266e+01 +1.329710266e+01 +3.504710266e+01 +3.504710266e+01 +9.7296e-01 +5.4704e-01 +8.1284e-01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.725068912e+02 +1.725068912e+02 +2.372968912e+02 +2.372968912e+02 +7.6994e-01 +4.1216e-01 +2.9129e-01
2 +9.793888131e+01 +9.793888131e+01 +1.627288813e+02 +1.627288813e+02 +1.2075e-01 +4.2043e-01 +7.7038e-01
