% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.008486899e+02 +4.008486899e+02 +1.400848690e+03 +1.400848690e+03 +2.1761e-01 +9.3015e-01 +3.2372e-01
2 +3.725782087e+02 +3.725782087e+02 +1.372578209e+03 +1.372578209e+03 +2.3412e-01 +6.4777e-01 +5.3426e-01
72 +2.479483853e+02 +2.479483853e+02 +1.247948385e+03 +1.247948385e+03 +0.0000e+00 +1.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.959537501e+02 +1.959537501e+02 +2.659837501e+02 +2.659837501e+02 +8.6914e-01 +9.2094e-01 +8.3812e-01
2 +1.203713837e+02 +1.203713837e+02 +1.904013837e+02 +1.904013837e+02 +1.9959e-01 +2.8171e-01 +1.5316e-02
31 +9.719766334e+01 +9.719766334e+01 +1.672276633e+02 +1.672276633e+02 +5.5338e-01 +8.2267e-02 +1.1323e-02
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.318977791e+02 +4.318977791e+02 +3.836777791e+02 +3.836777791e+02 +3.4072e-01 +9.0172e-01 +6.2730e-01
2 +3.063546869e+02 +3.063546869e+02 +2.581346869e+02 +2.581346869e+02 +6.2911e-01 +4.3367e-01 +5.4500e-02
9 +2.335544261e+02 +2.335544261e+02 +1.853344261e+02 +1.853344261e+02 +1.2631e-01 +4.8975e-02 +2.4649e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.627986854e+02 +5.627986854e+02 +5.882686854e+02 +5.882686854e+02 +2.5323e-01 +6.0440e-01 +4.6732e-01
6 +3.904430621e+02 +3.904430621e+02 +4.159130621e+02 +4.159130621e+02 +7.0390e-02 +2.5592e-01 +1.9472e-01
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.203449297e+01 +6.203449297e+01 -3.877550703e+01 -3.877550703e+01 +4.6973e-01 +2.9003e-01 +3.9355e-01
3 +3.564836517e+01 +3.564836517e+01 -6.516163483e+01 -6.516163483e+01 +4.9467e-01 +8.9480e-01 +8.3126e-01
5 +2.262643575e+01 +2.262643575e+01 -7.818356425e+01 -7.818356425e+01 +2.7113e-01 +6.9710e-01 +4.7403e-01
32 +1.428544557e+01 +1.428544557e+01 -8.652455443e+01 -8.652455443e+01 +0.0000e+00 +1.4872e-01 +8.3613e-01
33 +5.849499831e+00 +5.849499831e+00 -9.496050017e+01 -9.496050017e+01 +4.5827e-01 +0.0000e+00 +5.1653e-01
279 +3.741400737e+00 +3.741400737e+00 -9.706859926e+01 -9.706859926e+01 +1.0000e+00 +1.8994e-01 +5.5717e-01
1896 +1.112001330e+00 +1.112001330e+00 -9.969799867e+01 -9.969799867e+01 +7.4400e-01 +2.1333e-01 +9.2566e-01
2854 +9.961268990e-01 +9.961268990e-01 -9.981387310e+01 -9.981387310e+01 +7.5977e-01 +2.0122e-01 +9.3317e-01
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.385268960e+01 +4.385268960e+01 +4.455826896e+02 +4.455826896e+02 +9.9244e-01 +3.3132e-01 +4.5670e-02
3 +3.124124766e+01 +3.124124766e+01 +4.329712477e+02 +4.329712477e+02 +8.0166e-01 +3.3963e-01 +9.3159e-01
16 +2.148859759e+01 +2.148859759e+01 +4.232185976e+02 +4.232185976e+02 +3.5473e-01 +8.6438e-01 +6.3056e-01
113 +1.324899340e+01 +1.324899340e+01 +4.149789934e+02 +4.149789934e+02 +8.6561e-01 +4.5745e-01 +3.7448e-01
777 +9.960169997e+00 +9.960169997e+00 +4.116901700e+02 +4.116901700e+02 +8.5890e-01 +4.3069e-01 +3.2790e-01
% function evaluation | noise-free fitness - Fopt (-9.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.509216631e+01 +9.509216631e+01 -6.578336911e-01 -6.578336911e-01 +1.5472e-01 +1.3653e-01 +2.9151e-01
2 +5.633526433e+01 +5.633526433e+01 -3.941473567e+01 -3.941473567e+01 +7.9329e-01 +3.5395e-02 +1.7418e-01
3 +3.547939544e+01 +3.547939544e+01 -6.027060456e+01 -6.027060456e+01 +9.7030e-01 +8.8183e-01 +4.2054e-01
77 +2.472533412e+01 +2.472533412e+01 -7.102466588e+01 -7.102466588e+01 +1.0000e+00 +7.2509e-02 +5.4950e-01
% function evaluation | noise-free fitness - Fopt (-9.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.569046812e+01 +4.569046812e+01 -4.566953188e+01 -4.566953188e+01 +5.0623e-01 +9.7663e-01 +8.0728e-01
49 +3.164688260e+01 +3.164688260e+01 -5.971311740e+01 -5.971311740e+01 +0.0000e+00 +5.5725e-01 +7.9741e-01
108 +2.472236082e+01 +2.472236082e+01 -6.663763918e+01 -6.663763918e+01 +1.2353e-01 +7.7241e-01 +9.7955e-01
% function evaluation | noise-free fitness - Fopt (2.315300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.142554337e+02 +2.142554337e+02 +4.457854337e+02 +4.457854337e+02 +5.8958e-01 +6.7152e-01 +2.6801e-01
3 +1.454826090e+02 +1.454826090e+02 +3.770126090e+02 +3.770126090e+02 +1.9370e-01 +1.5698e-01 +9.7519e-01
% function evaluation | noise-free fitness - Fopt (-1.397700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.911210699e+02 +3.911210699e+02 +2.513510699e+02 +2.513510699e+02 +1.8725e-01 +4.8322e-01 +1.0433e-01
% function evaluation | noise-free fitness - Fopt (9.830000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.659958070e+01 +3.659958070e+01 +4.642958070e+01 +4.642958070e+01 +7.1543e-02 +7.4029e-01 +4.7435e-01
9 +2.397869649e+01 +2.397869649e+01 +3.380869649e+01 +3.380869649e+01 +2.5574e-01 +3.2917e-01 +9.4190e-01
106 +1.244322760e+01 +1.244322760e+01 +2.227322760e+01 +2.227322760e+01 +7.0816e-02 +9.6537e-01 +8.5386e-01
128 +9.320748611e+00 +9.320748611e+00 +1.915074861e+01 +1.915074861e+01 +3.4547e-02 +9.7906e-01 +8.6021e-01
% function evaluation | noise-free fitness - Fopt (6.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.689802735e+01 +9.689802735e+01 +1.641080273e+02 +1.641080273e+02 +8.9945e-01 +2.7467e-01 +8.6618e-02
103 +6.229515138e+01 +6.229515138e+01 +1.295051514e+02 +1.295051514e+02 +7.4811e-01 +5.4483e-02 +8.4775e-01
% function evaluation | noise-free fitness - Fopt (-5.296000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.436133718e+02 +1.436133718e+02 +9.065337175e+01 +9.065337175e+01 +7.2214e-01 +6.1807e-01 +8.9539e-01
28 +8.197235175e+01 +8.197235175e+01 +2.901235175e+01 +2.901235175e+01 +1.0000e+00 +2.7781e-01 +2.5143e-01
% function evaluation | noise-free fitness - Fopt (8.806000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.047404702e+02 +1.047404702e+02 +1.928004702e+02 +1.928004702e+02 +3.3769e-01 +5.1209e-01 +7.6809e-01
3 +7.986027796e+01 +7.986027796e+01 +1.679202780e+02 +1.679202780e+02 +3.8091e-03 +2.6485e-01 +9.0595e-01
% function evaluation | noise-free fitness - Fopt (7.853000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.458112578e+01 +2.458112578e+01 +1.031111258e+02 +1.031111258e+02 +4.1781e-01 +4.0752e-01 +3.7636e-01
8 +9.709013153e+00 +9.709013153e+00 +8.823901315e+01 +8.823901315e+01 +1.2813e-01 +8.8841e-01 +5.3426e-01
134 +5.808154702e+00 +5.808154702e+00 +8.433815470e+01 +8.433815470e+01 +1.4641e-01 +9.8190e-01 +5.4265e-01
169 +1.884037118e+00 +1.884037118e+00 +8.041403712e+01 +8.041403712e+01 +9.9910e-02 +1.0000e+00 +5.6209e-01
340 +1.524730853e+00 +1.524730853e+00 +8.005473085e+01 +8.005473085e+01 +3.2440e-01 +4.2790e-01 +9.3203e-01
862 +9.973642922e-01 +9.973642922e-01 +7.952736429e+01 +7.952736429e+01 +3.1189e-01 +4.3165e-01 +9.2372e-01
