% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.901080989e+01 +2.901080989e+01 +1.003608099e+02 +1.003608099e+02 +3.6903e-01 +7.7999e-01
6 +1.335667264e+01 +1.335667264e+01 +8.470667264e+01 +8.470667264e+01 +2.1016e-01 +9.6383e-01
27 +7.153710633e+00 +7.153710633e+00 +7.850371063e+01 +7.850371063e+01 +4.2450e-01 +8.7771e-01
59 +3.670107769e+00 +3.670107769e+00 +7.502010777e+01 +7.502010777e+01 +9.7418e-01 +9.3418e-01
80 +2.229328418e+00 +2.229328418e+00 +7.357932842e+01 +7.357932842e+01 +9.4712e-01 +9.1853e-01
103 +7.369179043e-01 +7.369179043e-01 +7.208691790e+01 +7.208691790e+01 +1.0000e+00 +9.1814e-01
132 +5.654987748e-01 +5.654987748e-01 +7.191549877e+01 +7.191549877e+01 +1.0000e+00 +9.1568e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.309745576e+02 +1.309745576e+02 -2.242454424e+02 -2.242454424e+02 +4.6725e-01 +4.2002e-01
5 +8.507575631e+01 +8.507575631e+01 -2.701442437e+02 -2.701442437e+02 +9.2400e-01 +3.3255e-02
8 +5.011036681e+01 +5.011036681e+01 -3.051096332e+02 -3.051096332e+02 +1.6599e-01 +9.8728e-01
9 +1.906294970e+01 +1.906294970e+01 -3.361570503e+02 -3.361570503e+02 +1.6677e-01 +9.2349e-01
17 +1.305547786e+01 +1.305547786e+01 -3.421645221e+02 -3.421645221e+02 +9.2823e-02 +8.8279e-01
92 +9.963616446e+00 +9.963616446e+00 -3.452563836e+02 -3.452563836e+02 +3.7789e-02 +8.7307e-01
255 +5.998946698e+00 +5.998946698e+00 -3.492210533e+02 -3.492210533e+02 +1.8280e-02 +8.5904e-01
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.598971177e+02 +2.598971177e+02 +3.590671177e+02 +3.590671177e+02 +7.9364e-01 +9.8304e-02
2 +6.355589740e+01 +6.355589740e+01 +1.627258974e+02 +1.627258974e+02 +4.1351e-01 +8.2959e-01
4 +4.395813438e+01 +4.395813438e+01 +1.431281344e+02 +1.431281344e+02 +6.3566e-01 +9.6894e-01
5 +3.106040941e+01 +3.106040941e+01 +1.302304094e+02 +1.302304094e+02 +1.5700e-01 +1.0955e-01
20 +2.465401297e+01 +2.465401297e+01 +1.238240130e+02 +1.238240130e+02 +1.6217e-01 +1.9804e-01
41 +1.316710173e+01 +1.316710173e+01 +1.123371017e+02 +1.123371017e+02 +0.0000e+00 +1.8902e-01
54 +9.691961845e+00 +9.691961845e+00 +1.088619618e+02 +1.088619618e+02 +9.6909e-01 +1.0000e+00
95 +3.674948395e+00 +3.674948395e+00 +1.028449484e+02 +1.028449484e+02 +9.4615e-01 +9.0909e-01
113 +1.266556158e+00 +1.266556158e+00 +1.004365562e+02 +1.004365562e+02 +1.0000e+00 +8.3575e-01
