% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.889079698e+01 +6.889079698e+01 +1.402407970e+02 +1.402407970e+02 +5.0640e-01 +2.5329e-01 +5.1576e-01
3 +4.986213651e+01 +4.986213651e+01 +1.212121365e+02 +1.212121365e+02 +5.9734e-01 +4.1523e-01 +6.1738e-01
8 +3.363248372e+01 +3.363248372e+01 +1.049824837e+02 +1.049824837e+02 +6.2564e-01 +1.5758e-01 +8.6090e-01
9 +1.787995198e+01 +1.787995198e+01 +8.922995198e+01 +8.922995198e+01 +1.0472e-01 +4.8975e-01 +9.9718e-01
50 +9.999339977e+00 +9.999339977e+00 +8.134933998e+01 +8.134933998e+01 +4.1282e-01 +2.5380e-01 +1.0000e+00
823 +6.240413724e+00 +6.240413724e+00 +7.759041372e+01 +7.759041372e+01 +1.2059e-01 +5.4326e-01 +9.9197e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.982876394e+01 +9.982876394e+01 -2.553912361e+02 -2.553912361e+02 +8.0904e-01 +6.6051e-01 +7.1570e-01
15 +5.385535070e+01 +5.385535070e+01 -3.013646493e+02 -3.013646493e+02 +9.3952e-01 +7.7813e-02 +9.0834e-01
23 +3.936671786e+01 +3.936671786e+01 -3.158532821e+02 -3.158532821e+02 +1.0000e+00 +3.6450e-01 +1.4020e-01
32 +2.428253051e+01 +2.428253051e+01 -3.309374695e+02 -3.309374695e+02 +0.0000e+00 +1.0000e+00 +6.2523e-01
380 +1.567326578e+01 +1.567326578e+01 -3.395467342e+02 -3.395467342e+02 +0.0000e+00 +9.3807e-01 +8.2847e-01
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.429570092e+01 +1.429570092e+01 +1.134657009e+02 +1.134657009e+02 +3.7603e-01 +3.7820e-01 +7.0235e-01
3 +5.248309690e+00 +5.248309690e+00 +1.044183097e+02 +1.044183097e+02 +4.9195e-01 +9.1272e-01 +6.5990e-01
24 +2.843712336e+00 +2.843712336e+00 +1.020137123e+02 +1.020137123e+02 +2.5480e-01 +9.6216e-01 +9.7792e-01
45 +1.529903541e+00 +1.529903541e+00 +1.006999035e+02 +1.006999035e+02 +3.9483e-01 +1.0000e+00 +8.3459e-01
396 +9.011490601e-01 +9.011490601e-01 +1.000711491e+02 +1.000711491e+02 +5.9597e-01 +9.8549e-01 +5.8098e-01
699 +5.191918727e-01 +5.191918727e-01 +9.968919187e+01 +9.968919187e+01 +5.9743e-01 +1.0000e+00 +5.7746e-01
1639 +3.786831686e-01 +3.786831686e-01 +9.954868317e+01 +9.954868317e+01 +6.0868e-01 +1.0000e+00 +5.6737e-01
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.378156786e+01 +5.378156786e+01 -4.641284321e+02 -4.641284321e+02 +5.6909e-01 +7.0293e-01 +4.2306e-01
16 +3.626052474e+01 +3.626052474e+01 -4.816494753e+02 -4.816494753e+02 +2.2042e-01 +3.3913e-01 +8.8065e-01
31 +1.915110944e+01 +1.915110944e+01 -4.987588906e+02 -4.987588906e+02 +8.9350e-01 +5.6833e-01 +1.0000e+00
66 +1.307868144e+01 +1.307868144e+01 -5.048313186e+02 -5.048313186e+02 +0.0000e+00 +0.0000e+00 +7.6422e-01
